инн,год,оценка,дата_регистрации,статус,нематериальные_активы,результаты_исследований_и_разработок,нематериальные_поисковые_активы,материальные_поисковые_активы,основные_средства,доходные_вложения_в_материальные_ценности,финансовые_вложения,отложенные_налоговые_активы,прочие_внеоборотные_активы,итого_по_разделу_i,запасы,налог_на_добавленную_стоимость_по_приобретенным_ценностям,дебиторская_задолженность,финансовые_вложения_(за_исключением_денежных_эквивалентов),денежные_средства_и_денежные_эквиваленты,прочие_оборотные_активы,итого_по_разделу_ii,баланс,"уставный_капитал_(складочный_капитал,_уставный_фонд,_вклады_товарищей)","собственные_акции,_выкупленные_у_акционеров",переоценка_внеоборотных_активов,добавочный_капитал_(без_переоценки),резервный_капитал,нераспределенная_прибыль_(непокрытый_убыток),итого_по_разделу_iii,заемные_средства,отложенные_налоговые_обязательства,оценочные_обязательства,прочие_обязательства,итого_по_разделу_iv,кредиторская_задолженность,доходы_будущих_периодов,итого_по_разделу_v,выручка,себестоимость_продаж,валовая_прибыль_(убыток),коммерческие_расходы,управленческие_расходы,прибыль_(убыток)_от_продаж,доходы_от_участия_в_других_организациях,проценты_к_получению,проценты_к_уплате,прочие_доходы,прочие_расходы,прибыль_(убыток)_до_налогообложения,текущий_налог_на_прибыль,постоянные_налоговые_обязательства_(активы),изменение_отложенных_налоговых_обязательств,изменение_отложенных_налоговых_активов,прочее,чистая_прибыль_(убыток),"результат_от_переоценки_внеоборотных_активов,_не_включаемый_в_чистую_прибыль_(убыток)_периода","результат_от_прочих_операций,_не_включаемый_в_чистую_прибыль_(убыток)_периода",совокупный_финансовый_результат_периода
1435115270,2018,высокий,01.09.2000,Действующее,"1 259 000,00","0,00","0,00","0,00","4 710 768 000,00","0,00","138 192 000,00","131 064 000,00","455 175 000,00","5 436 458 000,00","6 796 175 000,00","28 448 000,00","1 361 906 000,00","25 119 000,00","215 104 000,00","585 184 000,00","9 011 936 000,00","14 448 394 000,00","4 811 750 000,00","0,00","0,00","39 548 000,00","853 000,00","-467 465 000,00","4 384 686 000,00","1 578 843 000,00","11 302 000,00","28 150 000,00","0,00","6 561 302 000,00","1 895 413 000,00","0,00","3 502 406 000,00","12 866 927 000,00","8 944 283 000,00","3 922 644 000,00","3 243 753 000,00","0,00","678 891 000,00","0,00","9 992 000,00","1 001 448 000,00","92 192 000,00","238 835 000,00","-459 208 000,00","0,00","-28 668 000,00","1 121 000,00","61 991 000,00","-41 626 000,00","-437 722 000,00","0,00","0,00","-437 722 000,00"
1435115270,2017,высокий,01.09.2000,Действующее,"0,00","0,00","0,00","0,00","4 800 796 000,00","0,00","138 192 000,00","69 072 000,00","302 218 000,00","5 310 278 000,00","6 389 923 000,00","24 944 000,00","1 744 335 000,00","0,00","182 106 000,00","594 480 000,00","8 935 788 000,00","14 246 066 000,00","4 251 652 000,00","0,00","0,00","39 548 000,00","853 000,00","-29 743 000,00","4 262 310 000,00","1 027 163 000,00","12 422 000,00","44 700 000,00","0,00","7 078 624 000,00","1 833 269 000,00","0,00","2 905 132 000,00","11 646 232 000,00","7 862 006 000,00","3 784 226 000,00","3 045 480 000,00","0,00","738 746 000,00","13 000,00","30 371 000,00","1 099 823 000,00","303 727 000,00","276 078 000,00","-303 044 000,00","0,00","-8 148 000,00","-1 875 000,00","54 287 000,00","-46 293 000,00","-296 925 000,00","0,00","0,00","-296 925 000,00"
1435115270,2016,высокий,01.09.2000,Действующее,"0,00","0,00","0,00","0,00","3 876 966 000,00","0,00","138 192 000,00","14 785 000,00","603 164 000,00","4 633 107 000,00","6 917 755 000,00","3 471 000,00","1 817 001 000,00","19 307 000,00","309 464 000,00","534 920 000,00","9 601 918 000,00","14 235 025 000,00","3 420 781 000,00","0,00","0,00","39 548 000,00","0,00","281 738 000,00","3 742 067 000,00","1 797 875 000,00","10 547 000,00","17 956 000,00","0,00","7 265 547 000,00","1 411 580 000,00","0,00","3 227 411 000,00","11 419 759 000,00","7 565 520 000,00","3 854 239 000,00","2 816 445 000,00","0,00","1 037 794 000,00","8 000,00","5 298 000,00","1 016 663 000,00","144 528 000,00","131 940 000,00","39 025 000,00","9 157 000,00","-11 028 000,00","3 158 000,00","6 518 000,00","3 139 000,00","17 053 000,00","0,00","0,00","17 053 000,00"
7718544120,2018,средний,08.04.2005,Действующее,"0,00","0,00","0,00","0,00","206 000,00","0,00","0,00","0,00","0,00","206 000,00","0,00","0,00","765 000,00","0,00","209 000,00","0,00","974 000,00","1 180 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-1 296 000,00","0,00","0,00","0,00","0,00","2 034 000,00","442 000,00","0,00","442 000,00","3 504 000,00","3 547 000,00","-43 000,00","0,00","0,00","-43 000,00","0,00","0,00","0,00","8 000,00","199 000,00","-234 000,00","120 000,00","0,00","0,00","0,00","0,00","-354 000,00","0,00","0,00","0,00"
7718544120,2017,средний,08.04.2005,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","201 000,00","0,00","46 000,00","0,00","247 000,00","248 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-936 000,00","924 000,00","0,00","0,00","0,00","56 000,00","204 000,00","0,00","1 128 000,00","1 506 000,00","2 177 000,00","-671 000,00","0,00","0,00","-671 000,00","0,00","0,00","0,00","0,00","59 000,00","-730 000,00","45 000,00","0,00","0,00","0,00","0,00","-775 000,00","0,00","0,00","0,00"
7718544120,2016,средний,08.04.2005,Действующее,"0,00","0,00","0,00","0,00","3 000,00","0,00","0,00","0,00","0,00","3 000,00","0,00","0,00","193 000,00","0,00","299 000,00","0,00","492 000,00","494 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-161 000,00","121 000,00","0,00","0,00","0,00","56 000,00","479 000,00","0,00","600 000,00","2 111 000,00","3 266 000,00","-1 155 000,00","0,00","0,00","-1 155 000,00","0,00","0,00","0,00","0,00","89 000,00","-1 244 000,00","63 000,00","0,00","0,00","0,00","0,00","-1 307 000,00","0,00","0,00","0,00"
2727016720,2018,средний,10.11.1994,Действующее,"0,00","0,00","0,00","0,00","6 334 000,00","0,00","0,00","529 000,00","0,00","6 863 000,00","0,00","0,00","24 893 000,00","0,00","0,00","0,00","24 893 000,00","31 756 000,00","18 000,00","0,00","0,00","0,00","0,00","1 462 000,00","1 480 000,00","0,00","1 000,00","0,00","0,00","141 000,00","30 135 000,00","0,00","30 135 000,00","4 018 000,00","1 709 000,00","2 309 000,00","0,00","0,00","2 309 000,00","0,00","0,00","0,00","0,00","0,00","2 309 000,00","462 000,00","0,00","0,00","0,00","0,00","1 847 000,00","0,00","0,00","1 847 000,00"
2727016720,2017,средний,10.11.1994,Действующее,"0,00","0,00","0,00","0,00","6 611 000,00","0,00","0,00","529 000,00","0,00","7 140 000,00","0,00","0,00","23 245 000,00","0,00","0,00","0,00","23 245 000,00","30 385 000,00","18 000,00","0,00","0,00","0,00","0,00","-733 000,00","-715 000,00","0,00","1 000,00","0,00","0,00","141 000,00","30 959 000,00","0,00","30 959 000,00","2 009 000,00","1 120 000,00","889 000,00","0,00","0,00","889 000,00","0,00","0,00","0,00","0,00","0,00","889 000,00","89 000,00","0,00","0,00","0,00","0,00","800 000,00","0,00","0,00","800 000,00"
2727016720,2016,средний,10.11.1994,Действующее,"0,00","0,00","0,00","0,00","6 887 000,00","0,00","0,00","529 000,00","0,00","7 416 000,00","0,00","0,00","23 819 000,00","0,00","211 000,00","0,00","24 030 000,00","31 446 000,00","18 000,00","0,00","0,00","0,00","0,00","-1 178 000,00","-1 160 000,00","0,00","1 000,00","0,00","0,00","141 000,00","32 465 000,00","0,00","32 465 000,00","5 348 000,00","16 036 000,00","-10 688 000,00","0,00","812 000,00","-11 500 000,00","0,00","0,00","0,00","0,00","0,00","-11 500 000,00","0,00","0,00","0,00","1 237 000,00","0,00","-10 263 000,00","0,00","0,00","-10 263 000,00"
6154085894,2018,низкий,03.07.2003,В стадии ликвидации,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","82 948 000,00","0,00","82 948 000,00","0,00","0,00","450 366 000,00","0,00","0,00","0,00","450 366 000,00","533 314 000,00","105 000,00","0,00","0,00","0,00","0,00","80 113 000,00","80 218 000,00","0,00","3 031 000,00","0,00","0,00","3 031 000,00","450 065 000,00","0,00","450 065 000,00","125 618 000,00","161 927 000,00","-36 309 000,00","0,00","0,00","-36 309 000,00","0,00","0,00","0,00","152 271 000,00","73 641 000,00","42 321 000,00","7 747 000,00","0,00","1 257 000,00","7 525 000,00","-13 010 000,00","30 346 000,00","-18 275 000,00","0,00","12 071 000,00"
6154085894,2017,низкий,03.07.2003,В стадии ликвидации,"0,00","0,00","0,00","0,00","73 921 000,00","0,00","0,00","68 416 000,00","0,00","142 337 000,00","14 159 000,00","12 333 000,00","155 023 000,00","77 000,00","32 000,00","27 781 000,00","209 405 000,00","351 742 000,00","105 000,00","0,00","18 275 000,00","0,00","0,00","-280 979 000,00","-262 599 000,00","0,00","4 303 000,00","0,00","0,00","4 303 000,00","610 038 000,00","0,00","610 038 000,00","249 920 000,00","282 612 000,00","-32 692 000,00","0,00","0,00","-32 692 000,00","0,00","0,00","0,00","26 809 000,00","65 840 000,00","-71 723 000,00","4 683 000,00","-1 000,00","3 239 000,00","-205 000,00","-1 000,00","-73 373 000,00","0,00","0,00","-73 373 000,00"
6154085894,2016,низкий,03.07.2003,В стадии ликвидации,"0,00","0,00","0,00","0,00","119 097 000,00","0,00","0,00","78 922 000,00","0,00","198 019 000,00","19 998 000,00","12 112 000,00","177 073 000,00","77 000,00","56 000,00","19 579 000,00","228 895 000,00","426 914 000,00","105 000,00","0,00","18 275 000,00","0,00","0,00","-239 622 000,00","-221 242 000,00","0,00","7 541 000,00","0,00","0,00","7 541 000,00","640 615 000,00","0,00","640 615 000,00","309 433 000,00","339 696 000,00","-30 263 000,00","0,00","0,00","-30 263 000,00","0,00","0,00","0,00","4 428 000,00","228 438 000,00","-254 273 000,00","0,00","0,00","180 000,00","48 457 000,00","-5 293 000,00","-200 703 000,00","0,00","0,00","-200 703 000,00"
3123172598,2018,низкий,05.02.2008,Действующее,"0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3123172598,2017,низкий,05.02.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3123172598,2016,низкий,05.02.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
6673132611,2018,средний,30.09.2005,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","493 000,00","0,00","808 000,00","0,00","8 000,00","0,00","1 309 000,00","1 309 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-1 258 000,00","1 034 000,00","0,00","0,00","0,00","295 000,00","1 238 000,00","0,00","2 272 000,00","2 008 000,00","2 588 000,00","-580 000,00","0,00","0,00","-580 000,00","0,00","0,00","6 000,00","1 000,00","19 000,00","-604 000,00","0,00","0,00","0,00","0,00","0,00","-604 000,00","0,00","0,00","0,00"
6673132611,2017,средний,30.09.2005,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","162 000,00","0,00","1 098 000,00","0,00","18 000,00","0,00","1 278 000,00","1 278 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-653 000,00","946 000,00","0,00","0,00","0,00","0,00","985 000,00","0,00","1 931 000,00","1 879 000,00","2 604 000,00","-725 000,00","0,00","0,00","-725 000,00","0,00","0,00","0,00","0,00","23 000,00","-748 000,00","0,00","0,00","0,00","0,00","0,00","-748 000,00","0,00","0,00","0,00"
6673132611,2016,средний,30.09.2005,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","247 000,00","0,00","933 000,00","0,00","0,00","0,00","1 180 000,00","1 180 000,00","0,00","0,00","0,00","0,00","0,00","0,00","69 000,00","684 000,00","0,00","0,00","0,00","0,00","427 000,00","0,00","1 111 000,00","3 028 000,00","3 592 000,00","-564 000,00","0,00","0,00","-564 000,00","0,00","0,00","1 000,00","0,00","28 000,00","-593 000,00","0,00","0,00","0,00","0,00","0,00","-593 000,00","0,00","0,00","0,00"
3250503605,2018,средний,04.02.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","153 000,00","0,00","0,00","0,00","153 000,00","0,00","306 000,00","306 000,00","0,00","0,00","0,00","0,00","0,00","0,00","301 000,00","0,00","0,00","0,00","0,00","0,00","4 000,00","0,00","4 000,00","189 000,00","123 000,00","66 000,00","0,00","0,00","66 000,00","0,00","0,00","0,00","0,00","39 000,00","27 000,00","11 000,00","0,00","0,00","0,00","0,00","16 000,00","0,00","0,00","0,00"
3250503605,2017,средний,04.02.2008,Действующее,"0,00","0,00","0,00","0,00","26 000,00","0,00","0,00","0,00","0,00","26 000,00","153 000,00","0,00","0,00","0,00","111 000,00","0,00","264 000,00","290 000,00","0,00","0,00","0,00","0,00","0,00","0,00","285 000,00","0,00","0,00","0,00","0,00","0,00","4 000,00","0,00","4 000,00","127 000,00","69 000,00","58 000,00","0,00","0,00","58 000,00","0,00","0,00","0,00","0,00","43 000,00","15 000,00","3 000,00","0,00","0,00","0,00","0,00","12 000,00","0,00","0,00","0,00"
3250503605,2016,средний,04.02.2008,Действующее,"0,00","0,00","0,00","0,00","71 000,00","0,00","0,00","0,00","0,00","71 000,00","153 000,00","0,00","0,00","0,00","656 000,00","0,00","809 000,00","880 000,00","10 000,00","0,00","0,00","0,00","0,00","262 000,00","272 000,00","0,00","0,00","0,00","0,00","604 000,00","4 000,00","0,00","4 000,00","0,00","0,00","0,00","0,00","69 000,00","-69 000,00","0,00","0,00","0,00","0,00","33 000,00","-102 000,00","0,00","0,00","0,00","0,00","8 000,00","-110 000,00","0,00","0,00","-110 000,00"
2320049947,2018,низкий,16.12.1998,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","63 000,00","0,00","0,00","0,00","63 000,00","63 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","63 000,00","0,00","63 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
2320049947,2017,низкий,16.12.1998,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7 000,00","0,00","7 000,00","7 000,00","0,00","0,00","0,00","5 000,00","0,00","0,00","5 000,00","0,00","0,00","0,00","0,00","0,00","2 000,00","0,00","2 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
2320049947,2016,низкий,16.12.1998,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","51 000,00","0,00","5 000,00","0,00","56 000,00","56 000,00","0,00","0,00","0,00","5 000,00","0,00","0,00","5 000,00","0,00","0,00","0,00","0,00","0,00","51 000,00","0,00","51 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
2224000441,2018,средний,22.05.1992,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 755 000,00","0,00","1 460 000,00","0,00","1 684 000,00","0,00","4 899 000,00","4 899 000,00","10 000,00","0,00","0,00","0,00","7 000,00","4 320 000,00","4 337 000,00","0,00","0,00","0,00","0,00","0,00","562 000,00","0,00","562 000,00","10 053 000,00","7 261 000,00","2 792 000,00","1 820 000,00","0,00","972 000,00","0,00","0,00","0,00","0,00","32 000,00","940 000,00","188 000,00","0,00","0,00","0,00","0,00","752 000,00","0,00","0,00","752 000,00"
2224000441,2017,средний,22.05.1992,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2 287 000,00","0,00","1 418 000,00","0,00","1 167 000,00","0,00","4 872 000,00","4 872 000,00","10 000,00","0,00","0,00","0,00","7 000,00","4 201 000,00","4 218 000,00","0,00","0,00","0,00","0,00","0,00","654 000,00","0,00","654 000,00","11 524 000,00","8 995 000,00","2 529 000,00","1 842 000,00","0,00","687 000,00","0,00","0,00","0,00","0,00","31 000,00","656 000,00","131 000,00","0,00","0,00","0,00","0,00","525 000,00","0,00","0,00","525 000,00"
2224000441,2016,средний,22.05.1992,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3 456 000,00","606 000,00","643 000,00","0,00","279 000,00","0,00","4 984 000,00","4 984 000,00","10 000,00","0,00","0,00","0,00","7 000,00","4 326 000,00","4 343 000,00","0,00","0,00","0,00","0,00","0,00","641 000,00","0,00","641 000,00","7 781 000,00","5 762 000,00","2 019 000,00","1 653 000,00","0,00","366 000,00","0,00","0,00","0,00","0,00","27 000,00","339 000,00","68 000,00","0,00","0,00","0,00","0,00","271 000,00","0,00","0,00","271 000,00"
7743512932,2018,средний,18.11.2003,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","684 000,00","0,00","684 000,00","296 000,00","164 000,00","1 995 000,00","0,00","2 293 000,00","0,00","4 749 000,00","2 191 000,00","11 000,00","0,00","0,00","0,00","0,00","758 000,00","769 000,00","0,00","3 000,00","0,00","0,00","3 000,00","1 419 000,00","0,00","1 419 000,00","3 900 000,00","0,00","3 900 000,00","0,00","943 000,00","2 957 000,00","0,00","0,00","0,00","0,00","30 000,00","2 927 000,00","88 000,00","0,00","0,00","0,00","0,00","2 839 000,00","0,00","0,00","2 839 000,00"
7743512932,2017,средний,18.11.2003,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","684 000,00","0,00","684 000,00","0,00","164 000,00","5 814 000,00","0,00","579 000,00","0,00","6 557 000,00","4 000 000,00","11 000,00","0,00","0,00","0,00","0,00","-2 007 000,00","-1 996 000,00","0,00","0,00","0,00","0,00","0,00","5 993 000,00","0,00","5 993 000,00","6 505 000,00","296 000,00","6 209 000,00","0,00","9 641 000,00","-3 432 000,00","0,00","0,00","0,00","0,00","24 000,00","-3 456 000,00","0,00","0,00","0,00","0,00","0,00","-3 456 000,00","0,00","0,00","-3 456 000,00"
7734117069,2018,высокий,13.11.1995,Действующее,"0,00","0,00","0,00","0,00","1 380 000,00","0,00","9 000,00","0,00","0,00","1 389 000,00","6 603 000,00","0,00","1 887 000,00","0,00","8 522 000,00","0,00","17 012 000,00","18 402 000,00","0,00","0,00","0,00","0,00","0,00","0,00","17 762 000,00","0,00","0,00","0,00","0,00","0,00","639 000,00","0,00","639 000,00","96 701 000,00","78 480 000,00","18 221 000,00","0,00","0,00","18 221 000,00","0,00","0,00","0,00","324 000,00","2 810 000,00","15 735 000,00","2 054 000,00","0,00","0,00","0,00","0,00","13 681 000,00","0,00","0,00","0,00"
7734117069,2017,высокий,13.11.1995,Действующее,"0,00","0,00","0,00","0,00","1 029 000,00","0,00","13 000,00","0,00","0,00","1 042 000,00","5 314 000,00","0,00","2 483 000,00","0,00","2 022 000,00","0,00","9 819 000,00","10 860 000,00","0,00","0,00","0,00","0,00","0,00","0,00","9 541 000,00","0,00","0,00","0,00","0,00","0,00","1 320 000,00","0,00","1 320 000,00","54 719 000,00","52 317 000,00","2 402 000,00","0,00","0,00","2 402 000,00","0,00","0,00","0,00","147 000,00","1 897 000,00","652 000,00","551 000,00","0,00","0,00","0,00","0,00","101 000,00","0,00","0,00","0,00"
7734117069,2016,высокий,13.11.1995,Действующее,"0,00","0,00","0,00","0,00","621 000,00","0,00","16 000,00","0,00","0,00","637 000,00","4 282 000,00","0,00","1 209 000,00","0,00","3 926 000,00","0,00","9 417 000,00","10 054 000,00","0,00","0,00","0,00","0,00","0,00","0,00","9 440 000,00","0,00","0,00","0,00","0,00","0,00","614 000,00","0,00","614 000,00","46 795 000,00","43 910 000,00","2 885 000,00","0,00","0,00","2 885 000,00","0,00","0,00","0,00","60 000,00","2 122 000,00","823 000,00","508 000,00","0,00","0,00","0,00","0,00","315 000,00","0,00","0,00","0,00"
5017040233,2018,средний,08.06.2000,Действующее,"0,00","0,00","0,00","0,00","396 000,00","0,00","0,00","0,00","0,00","396 000,00","20 620 000,00","0,00","46 043 000,00","0,00","41 000,00","0,00","66 704 000,00","67 099 000,00","0,00","0,00","0,00","0,00","0,00","0,00","27 291 000,00","11 041 000,00","0,00","0,00","0,00","0,00","28 767 000,00","0,00","39 808 000,00","15 809 000,00","5 440 000,00","10 369 000,00","0,00","0,00","10 369 000,00","0,00","0,00","0,00","0,00","133 000,00","10 236 000,00","315 000,00","0,00","0,00","0,00","0,00","9 921 000,00","0,00","0,00","0,00"
5017040233,2017,средний,08.06.2000,Действующее,"0,00","0,00","0,00","0,00","549 000,00","0,00","0,00","0,00","0,00","549 000,00","25 625 000,00","0,00","44 245 000,00","0,00","475 000,00","0,00","70 345 000,00","70 894 000,00","0,00","0,00","0,00","0,00","0,00","0,00","31 534 000,00","0,00","0,00","0,00","0,00","0,00","39 359 000,00","0,00","39 359 000,00","73 934 000,00","32 435 000,00","41 499 000,00","0,00","0,00","41 499 000,00","0,00","0,00","0,00","0,00","233 000,00","41 266 000,00","1 607 000,00","0,00","0,00","0,00","0,00","39 659 000,00","0,00","0,00","0,00"
5017040233,2016,средний,08.06.2000,Действующее,"0,00","0,00","0,00","0,00","785 000,00","0,00","0,00","0,00","0,00","785 000,00","38 136 000,00","0,00","22 493 000,00","0,00","603 000,00","0,00","61 232 000,00","62 016 000,00","0,00","0,00","0,00","0,00","0,00","0,00","3 657 000,00","0,00","0,00","0,00","0,00","0,00","58 359 000,00","0,00","58 359 000,00","9 972 000,00","2 408 000,00","7 564 000,00","0,00","0,00","7 564 000,00","0,00","0,00","0,00","0,00","1 213 000,00","6 351 000,00","1 338 000,00","0,00","0,00","0,00","0,00","5 013 000,00","0,00","0,00","0,00"
7327046302,2018,средний,09.06.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","50 000,00","2 359 000,00","2 409 000,00","2 409 000,00","0,00","0,00","0,00","0,00","-1 964 000,00","0,00","-1 964 000,00","0,00","0,00","0,00","0,00","0,00","4 373 000,00","0,00","4 373 000,00","14 867 000,00","0,00","14 867 000,00","14 862 000,00","0,00","5 000,00","0,00","0,00","0,00","0,00","0,00","5 000,00","0,00","0,00","0,00","0,00","0,00","5 000,00","0,00","0,00","5 000,00"
7327046302,2017,средний,09.06.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","18 000,00","2 098 000,00","2 116 000,00","2 116 000,00","0,00","0,00","0,00","0,00","-1 914 000,00","0,00","-1 914 000,00","0,00","0,00","0,00","0,00","0,00","4 030 000,00","0,00","4 030 000,00","14 399 000,00","0,00","14 399 000,00","14 388 000,00","0,00","11 000,00","0,00","0,00","0,00","0,00","0,00","11 000,00","0,00","0,00","0,00","0,00","0,00","11 000,00","0,00","0,00","11 000,00"
7327046302,2016,средний,09.06.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","32 000,00","1 652 000,00","1 684 000,00","1 684 000,00","0,00","0,00","0,00","0,00","-2 007 000,00","0,00","-2 007 000,00","0,00","0,00","0,00","0,00","0,00","3 691 000,00","0,00","3 691 000,00","13 889 000,00","0,00","13 889 000,00","13 967 000,00","0,00","-78 000,00","0,00","0,00","0,00","0,00","0,00","-78 000,00","0,00","0,00","0,00","0,00","0,00","-78 000,00","0,00","0,00","-78 000,00"
7702060003,2018,высокий,01.04.1992,Действующее,"34 065 000,00","0,00","0,00","0,00","4 033 880 000,00","0,00","140 000,00","0,00","18 000,00","4 068 103 000,00","63 809 000,00","685 000,00","851 591 000,00","0,00","154 251 000,00","6 277 000,00","1 076 613 000,00","5 144 716 000,00","351 901 000,00","0,00","139 014 000,00","190 838 000,00","191 329 000,00","433 291 000,00","1 306 373 000,00","845 000,00","0,00","0,00","11 000,00","832 000,00","500 155 000,00","3 336 500 000,00","3 837 511 000,00","2 604 790 000,00","1 317 626 000,00","1 287 164 000,00","0,00","2 327 360 000,00","-1 040 196 000,00","0,00","869 000,00","0,00","1 361 117 000,00","212 611 000,00","109 179 000,00","25 520 000,00","0,00","0,00","0,00","-760 000,00","82 899 000,00","0,00","0,00","82 899 000,00"
7702060003,2017,высокий,01.04.1992,Действующее,"23 190 000,00","0,00","0,00","0,00","4 157 110 000,00","0,00","140 000,00","0,00","0,00","4 180 440 000,00","78 758 000,00","1 000,00","811 761 000,00","0,00","141 198 000,00","7 307 000,00","1 039 025 000,00","5 219 465 000,00","351 901 000,00","0,00","139 014 000,00","190 838 000,00","186 221 000,00","365 307 000,00","1 233 281 000,00","1 145 000,00","0,00","0,00","11 000,00","0,00","602 888 000,00","3 382 140 000,00","3 986 184 000,00","2 619 288 000,00","2 170 218 000,00","449 070 000,00","0,00","1 584 959 000,00","-1 135 889 000,00","0,00","8 000,00","233 000,00","1 677 651 000,00","436 533 000,00","105 004 000,00","54 686 000,00","0,00","0,00","0,00","-6 343 000,00","43 975 000,00","0,00","0,00","43 975 000,00"
7702060003,2016,высокий,01.04.1992,Действующее,"16 774 000,00","0,00","0,00","0,00","4 113 725 000,00","0,00","140 000,00","0,00","0,00","4 130 639 000,00","191 337 000,00","62 000,00","656 307 000,00","0,00","101 344 000,00","22 642 000,00","971 692 000,00","5 102 331 000,00","206 586 000,00","0,00","139 014 000,00","190 838 000,00","186 221 000,00","333 787 000,00","1 056 446 000,00","1 521 000,00","0,00","0,00","4 000,00","1 840 000,00","590 091 000,00","3 452 429 000,00","4 044 045 000,00","2 116 632 000,00","2 150 214 000,00","-33 582 000,00","1 120 000,00","1 293 529 000,00","-1 328 231 000,00","0,00","0,00","0,00","1 516 797 000,00","111 524 000,00","77 042 000,00","11 051 000,00","0,00","0,00","0,00","16 616 000,00","49 375 000,00","0,00","0,00","49 375 000,00"
